"ubigeo_inei";"departamento";"provincia";"distrito";"region";"macroregion_inei";"macroregion_minsa"
200702;"PIURA";"TALARA";"EL ALTO";"PIURA";"NORTE";"MACROREGION NORTE"
200703;"PIURA";"TALARA";"LA BREA";"PIURA";"NORTE";"MACROREGION NORTE"
200704;"PIURA";"TALARA";"LOBITOS";"PIURA";"NORTE";"MACROREGION NORTE"
200705;"PIURA";"TALARA";"LOS ORGANOS";"PIURA";"NORTE";"MACROREGION NORTE"
200706;"PIURA";"TALARA";"MANCORA";"PIURA";"NORTE";"MACROREGION NORTE"
200801;"PIURA";"SECHURA";"SECHURA";"PIURA";"NORTE";"MACROREGION NORTE"
200802;"PIURA";"SECHURA";"BELLAVISTA DE LA UNION";"PIURA";"NORTE";"MACROREGION NORTE"
200803;"PIURA";"SECHURA";"BERNAL";"PIURA";"NORTE";"MACROREGION NORTE"
200804;"PIURA";"SECHURA";"CRISTO NOS VALGA";"PIURA";"NORTE";"MACROREGION NORTE"
200805;"PIURA";"SECHURA";"VICE";"PIURA";"NORTE";"MACROREGION NORTE"
200806;"PIURA";"SECHURA";"RINCONADA LLICUAR";"PIURA";"NORTE";"MACROREGION NORTE"
210101;"PUNO";"PUNO";"PUNO";"PUNO";"SUR";"MACROREGION SUR"
210102;"PUNO";"PUNO";"ACORA";"PUNO";"SUR";"MACROREGION SUR"
210103;"PUNO";"PUNO";"AMANTANI";"PUNO";"SUR";"MACROREGION SUR"
210104;"PUNO";"PUNO";"ATUNCOLLA";"PUNO";"SUR";"MACROREGION SUR"
210105;"PUNO";"PUNO";"CAPACHICA";"PUNO";"SUR";"MACROREGION SUR"
210106;"PUNO";"PUNO";"CHUCUITO";"PUNO";"SUR";"MACROREGION SUR"
210107;"PUNO";"PUNO";"COATA";"PUNO";"SUR";"MACROREGION SUR"
210108;"PUNO";"PUNO";"HUATA";"PUNO";"SUR";"MACROREGION SUR"
210109;"PUNO";"PUNO";"MAÑAZO";"PUNO";"SUR";"MACROREGION SUR"
210110;"PUNO";"PUNO";"PAUCARCOLLA";"PUNO";"SUR";"MACROREGION SUR"
210111;"PUNO";"PUNO";"PICHACANI";"PUNO";"SUR";"MACROREGION SUR"
210112;"PUNO";"PUNO";"PLATERIA";"PUNO";"SUR";"MACROREGION SUR"
210113;"PUNO";"PUNO";"SAN ANTONIO";"PUNO";"SUR";"MACROREGION SUR"
210114;"PUNO";"PUNO";"TIQUILLACA";"PUNO";"SUR";"MACROREGION SUR"
210115;"PUNO";"PUNO";"VILQUE";"PUNO";"SUR";"MACROREGION SUR"
210201;"PUNO";"AZANGARO";"AZANGARO";"PUNO";"SUR";"MACROREGION SUR"
210202;"PUNO";"AZANGARO";"ACHAYA";"PUNO";"SUR";"MACROREGION SUR"
210203;"PUNO";"AZANGARO";"ARAPA";"PUNO";"SUR";"MACROREGION SUR"
210204;"PUNO";"AZANGARO";"ASILLO";"PUNO";"SUR";"MACROREGION SUR"
210205;"PUNO";"AZANGARO";"CAMINACA";"PUNO";"SUR";"MACROREGION SUR"
210206;"PUNO";"AZANGARO";"CHUPA";"PUNO";"SUR";"MACROREGION SUR"
210207;"PUNO";"AZANGARO";"JOSE DOMINGO CHOQUEHUANCA";"PUNO";"SUR";"MACROREGION SUR"
210208;"PUNO";"AZANGARO";"MUÑANI";"PUNO";"SUR";"MACROREGION SUR"
210209;"PUNO";"AZANGARO";"POTONI";"PUNO";"SUR";"MACROREGION SUR"
210210;"PUNO";"AZANGARO";"SAMAN";"PUNO";"SUR";"MACROREGION SUR"
210211;"PUNO";"AZANGARO";"SAN ANTON";"PUNO";"SUR";"MACROREGION SUR"
210212;"PUNO";"AZANGARO";"SAN JOSE";"PUNO";"SUR";"MACROREGION SUR"
210213;"PUNO";"AZANGARO";"SAN JUAN DE SALINAS";"PUNO";"SUR";"MACROREGION SUR"
210214;"PUNO";"AZANGARO";"SANTIAGO DE PUPUJA";"PUNO";"SUR";"MACROREGION SUR"
210215;"PUNO";"AZANGARO";"TIRAPATA";"PUNO";"SUR";"MACROREGION SUR"
210301;"PUNO";"CARABAYA";"MACUSANI";"PUNO";"SUR";"MACROREGION SUR"
210302;"PUNO";"CARABAYA";"AJOYANI";"PUNO";"SUR";"MACROREGION SUR"
210303;"PUNO";"CARABAYA";"AYAPATA";"PUNO";"SUR";"MACROREGION SUR"
210304;"PUNO";"CARABAYA";"COASA";"PUNO";"SUR";"MACROREGION SUR"
210305;"PUNO";"CARABAYA";"CORANI";"PUNO";"SUR";"MACROREGION SUR"
210306;"PUNO";"CARABAYA";"CRUCERO";"PUNO";"SUR";"MACROREGION SUR"
210307;"PUNO";"CARABAYA";"ITUATA";"PUNO";"SUR";"MACROREGION SUR"
210308;"PUNO";"CARABAYA";"OLLACHEA";"PUNO";"SUR";"MACROREGION SUR"
210309;"PUNO";"CARABAYA";"SAN GABAN";"PUNO";"SUR";"MACROREGION SUR"
210310;"PUNO";"CARABAYA";"USICAYOS";"PUNO";"SUR";"MACROREGION SUR"
210401;"PUNO";"CHUCUITO";"JULI";"PUNO";"SUR";"MACROREGION SUR"
210402;"PUNO";"CHUCUITO";"DESAGUADERO";"PUNO";"SUR";"MACROREGION SUR"
210403;"PUNO";"CHUCUITO";"HUACULLANI";"PUNO";"SUR";"MACROREGION SUR"
210404;"PUNO";"CHUCUITO";"KELLUYO";"PUNO";"SUR";"MACROREGION SUR"
210405;"PUNO";"CHUCUITO";"PISACOMA";"PUNO";"SUR";"MACROREGION SUR"
210406;"PUNO";"CHUCUITO";"POMATA";"PUNO";"SUR";"MACROREGION SUR"
210407;"PUNO";"CHUCUITO";"ZEPITA";"PUNO";"SUR";"MACROREGION SUR"
210501;"PUNO";"EL COLLAO";"ILAVE";"PUNO";"SUR";"MACROREGION SUR"
210502;"PUNO";"EL COLLAO";"CAPAZO";"PUNO";"SUR";"MACROREGION SUR"
210503;"PUNO";"EL COLLAO";"PILCUYO";"PUNO";"SUR";"MACROREGION SUR"
210504;"PUNO";"EL COLLAO";"SANTA ROSA";"PUNO";"SUR";"MACROREGION SUR"
210505;"PUNO";"EL COLLAO";"CONDURIRI";"PUNO";"SUR";"MACROREGION SUR"
210601;"PUNO";"HUANCANE";"HUANCANE";"PUNO";"SUR";"MACROREGION SUR"
210602;"PUNO";"HUANCANE";"COJATA";"PUNO";"SUR";"MACROREGION SUR"
210603;"PUNO";"HUANCANE";"HUATASANI";"PUNO";"SUR";"MACROREGION SUR"
210604;"PUNO";"HUANCANE";"INCHUPALLA";"PUNO";"SUR";"MACROREGION SUR"
210605;"PUNO";"HUANCANE";"PUSI";"PUNO";"SUR";"MACROREGION SUR"
210606;"PUNO";"HUANCANE";"ROSASPATA";"PUNO";"SUR";"MACROREGION SUR"
210607;"PUNO";"HUANCANE";"TARACO";"PUNO";"SUR";"MACROREGION SUR"
210608;"PUNO";"HUANCANE";"VILQUE CHICO";"PUNO";"SUR";"MACROREGION SUR"
210701;"PUNO";"LAMPA";"LAMPA";"PUNO";"SUR";"MACROREGION SUR"
210702;"PUNO";"LAMPA";"CABANILLA";"PUNO";"SUR";"MACROREGION SUR"
210703;"PUNO";"LAMPA";"CALAPUJA";"PUNO";"SUR";"MACROREGION SUR"
210704;"PUNO";"LAMPA";"NICASIO";"PUNO";"SUR";"MACROREGION SUR"
210705;"PUNO";"LAMPA";"OCUVIRI";"PUNO";"SUR";"MACROREGION SUR"
210706;"PUNO";"LAMPA";"PALCA";"PUNO";"SUR";"MACROREGION SUR"
210707;"PUNO";"LAMPA";"PARATIA";"PUNO";"SUR";"MACROREGION SUR"
210708;"PUNO";"LAMPA";"PUCARA";"PUNO";"SUR";"MACROREGION SUR"
210709;"PUNO";"LAMPA";"SANTA LUCIA";"PUNO";"SUR";"MACROREGION SUR"
210710;"PUNO";"LAMPA";"VILAVILA";"PUNO";"SUR";"MACROREGION SUR"
210801;"PUNO";"MELGAR";"AYAVIRI";"PUNO";"SUR";"MACROREGION SUR"
210802;"PUNO";"MELGAR";"ANTAUTA";"PUNO";"SUR";"MACROREGION SUR"
210803;"PUNO";"MELGAR";"CUPI";"PUNO";"SUR";"MACROREGION SUR"
210804;"PUNO";"MELGAR";"LLALLI";"PUNO";"SUR";"MACROREGION SUR"
210805;"PUNO";"MELGAR";"MACARI";"PUNO";"SUR";"MACROREGION SUR"
210806;"PUNO";"MELGAR";"NUÑOA";"PUNO";"SUR";"MACROREGION SUR"
210807;"PUNO";"MELGAR";"ORURILLO";"PUNO";"SUR";"MACROREGION SUR"
210808;"PUNO";"MELGAR";"SANTA ROSA";"PUNO";"SUR";"MACROREGION SUR"
210809;"PUNO";"MELGAR";"UMACHIRI";"PUNO";"SUR";"MACROREGION SUR"
210901;"PUNO";"MOHO";"MOHO";"PUNO";"SUR";"MACROREGION SUR"
210902;"PUNO";"MOHO";"CONIMA";"PUNO";"SUR";"MACROREGION SUR"
210903;"PUNO";"MOHO";"HUAYRAPATA";"PUNO";"SUR";"MACROREGION SUR"
210904;"PUNO";"MOHO";"TILALI";"PUNO";"SUR";"MACROREGION SUR"
211001;"PUNO";"SAN ANTONIO DE PUTINA";"PUTINA";"PUNO";"SUR";"MACROREGION SUR"
211002;"PUNO";"SAN ANTONIO DE PUTINA";"ANANEA";"PUNO";"SUR";"MACROREGION SUR"
211003;"PUNO";"SAN ANTONIO DE PUTINA";"PEDRO VILCA APAZA";"PUNO";"SUR";"MACROREGION SUR"
211004;"PUNO";"SAN ANTONIO DE PUTINA";"QUILCAPUNCU";"PUNO";"SUR";"MACROREGION SUR"
211005;"PUNO";"SAN ANTONIO DE PUTINA";"SINA";"PUNO";"SUR";"MACROREGION SUR"
211101;"PUNO";"SAN ROMAN";"JULIACA";"PUNO";"SUR";"MACROREGION SUR"
211102;"PUNO";"SAN ROMAN";"CABANA";"PUNO";"SUR";"MACROREGION SUR"
211103;"PUNO";"SAN ROMAN";"CABANILLAS";"PUNO";"SUR";"MACROREGION SUR"
211104;"PUNO";"SAN ROMAN";"CARACOTO";"PUNO";"SUR";"MACROREGION SUR"
211105;"PUNO";"SAN ROMAN";"SAN MIGUEL";"PUNO";"SUR";"MACROREGION SUR"
211201;"PUNO";"SANDIA";"SANDIA";"PUNO";"SUR";"MACROREGION SUR"
211202;"PUNO";"SANDIA";"CUYOCUYO";"PUNO";"SUR";"MACROREGION SUR"
211203;"PUNO";"SANDIA";"LIMBANI";"PUNO";"SUR";"MACROREGION SUR"
211204;"PUNO";"SANDIA";"PATAMBUCO";"PUNO";"SUR";"MACROREGION SUR"
211205;"PUNO";"SANDIA";"PHARA";"PUNO";"SUR";"MACROREGION SUR"
211206;"PUNO";"SANDIA";"QUIACA";"PUNO";"SUR";"MACROREGION SUR"
211207;"PUNO";"SANDIA";"SAN JUAN DEL ORO";"PUNO";"SUR";"MACROREGION SUR"
211208;"PUNO";"SANDIA";"YANAHUAYA";"PUNO";"SUR";"MACROREGION SUR"
211209;"PUNO";"SANDIA";"ALTO INAMBARI";"PUNO";"SUR";"MACROREGION SUR"
211210;"PUNO";"SANDIA";"SAN PEDRO DE PUTINA PUNCO";"PUNO";"SUR";"MACROREGION SUR"
211301;"PUNO";"YUNGUYO";"YUNGUYO";"PUNO";"SUR";"MACROREGION SUR"
211302;"PUNO";"YUNGUYO";"ANAPIA";"PUNO";"SUR";"MACROREGION SUR"
211303;"PUNO";"YUNGUYO";"COPANI";"PUNO";"SUR";"MACROREGION SUR"
211304;"PUNO";"YUNGUYO";"CUTURAPI";"PUNO";"SUR";"MACROREGION SUR"
211305;"PUNO";"YUNGUYO";"OLLARAYA";"PUNO";"SUR";"MACROREGION SUR"
211306;"PUNO";"YUNGUYO";"TINICACHI";"PUNO";"SUR";"MACROREGION SUR"
211307;"PUNO";"YUNGUYO";"UNICACHI";"PUNO";"SUR";"MACROREGION SUR"
220101;"SAN MARTIN";"MOYOBAMBA";"MOYOBAMBA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220102;"SAN MARTIN";"MOYOBAMBA";"CALZADA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220103;"SAN MARTIN";"MOYOBAMBA";"HABANA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220104;"SAN MARTIN";"MOYOBAMBA";"JEPELACIO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220105;"SAN MARTIN";"MOYOBAMBA";"SORITOR";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220106;"SAN MARTIN";"MOYOBAMBA";"YANTALO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220201;"SAN MARTIN";"BELLAVISTA";"BELLAVISTA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220202;"SAN MARTIN";"BELLAVISTA";"ALTO BIAVO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220203;"SAN MARTIN";"BELLAVISTA";"BAJO BIAVO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220204;"SAN MARTIN";"BELLAVISTA";"HUALLAGA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220205;"SAN MARTIN";"BELLAVISTA";"SAN PABLO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220206;"SAN MARTIN";"BELLAVISTA";"SAN RAFAEL";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220301;"SAN MARTIN";"EL DORADO";"SAN JOSE DE SISA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220302;"SAN MARTIN";"EL DORADO";"AGUA BLANCA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220303;"SAN MARTIN";"EL DORADO";"SAN MARTIN";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220304;"SAN MARTIN";"EL DORADO";"SANTA ROSA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220305;"SAN MARTIN";"EL DORADO";"SHATOJA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220401;"SAN MARTIN";"HUALLAGA";"SAPOSOA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220402;"SAN MARTIN";"HUALLAGA";"ALTO SAPOSOA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220403;"SAN MARTIN";"HUALLAGA";"EL ESLABON";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220404;"SAN MARTIN";"HUALLAGA";"PISCOYACU";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220405;"SAN MARTIN";"HUALLAGA";"SACANCHE";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220406;"SAN MARTIN";"HUALLAGA";"TINGO DE SAPOSOA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220501;"SAN MARTIN";"LAMAS";"LAMAS";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220502;"SAN MARTIN";"LAMAS";"ALONSO DE ALVARADO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220503;"SAN MARTIN";"LAMAS";"BARRANQUITA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220504;"SAN MARTIN";"LAMAS";"CAYNARACHI";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220505;"SAN MARTIN";"LAMAS";"CUÑUMBUQUI";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220506;"SAN MARTIN";"LAMAS";"PINTO RECODO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220507;"SAN MARTIN";"LAMAS";"RUMISAPA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220508;"SAN MARTIN";"LAMAS";"SAN ROQUE DE CUMBAZA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220509;"SAN MARTIN";"LAMAS";"SHANAO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220510;"SAN MARTIN";"LAMAS";"TABALOSOS";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220511;"SAN MARTIN";"LAMAS";"ZAPATERO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220601;"SAN MARTIN";"MARISCAL CACERES";"JUANJUI";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220602;"SAN MARTIN";"MARISCAL CACERES";"CAMPANILLA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220603;"SAN MARTIN";"MARISCAL CACERES";"HUICUNGO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220604;"SAN MARTIN";"MARISCAL CACERES";"PACHIZA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220605;"SAN MARTIN";"MARISCAL CACERES";"PAJARILLO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220701;"SAN MARTIN";"PICOTA";"PICOTA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220702;"SAN MARTIN";"PICOTA";"BUENOS AIRES";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220703;"SAN MARTIN";"PICOTA";"CASPISAPA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220704;"SAN MARTIN";"PICOTA";"PILLUANA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220705;"SAN MARTIN";"PICOTA";"PUCACACA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220706;"SAN MARTIN";"PICOTA";"SAN CRISTOBAL";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220707;"SAN MARTIN";"PICOTA";"SAN HILARION";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220708;"SAN MARTIN";"PICOTA";"SHAMBOYACU";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220709;"SAN MARTIN";"PICOTA";"TINGO DE PONASA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220710;"SAN MARTIN";"PICOTA";"TRES UNIDOS";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220801;"SAN MARTIN";"RIOJA";"RIOJA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220802;"SAN MARTIN";"RIOJA";"AWAJUN";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220803;"SAN MARTIN";"RIOJA";"ELIAS SOPLIN VARGAS";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220804;"SAN MARTIN";"RIOJA";"NUEVA CAJAMARCA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220805;"SAN MARTIN";"RIOJA";"PARDO MIGUEL";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220806;"SAN MARTIN";"RIOJA";"POSIC";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220807;"SAN MARTIN";"RIOJA";"SAN FERNANDO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220808;"SAN MARTIN";"RIOJA";"YORONGOS";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220809;"SAN MARTIN";"RIOJA";"YURACYACU";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220901;"SAN MARTIN";"SAN MARTIN";"TARAPOTO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220902;"SAN MARTIN";"SAN MARTIN";"ALBERTO LEVEAU";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220903;"SAN MARTIN";"SAN MARTIN";"CACATACHI";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220904;"SAN MARTIN";"SAN MARTIN";"CHAZUTA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220905;"SAN MARTIN";"SAN MARTIN";"CHIPURANA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220906;"SAN MARTIN";"SAN MARTIN";"EL PORVENIR";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220907;"SAN MARTIN";"SAN MARTIN";"HUIMBAYOC";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220908;"SAN MARTIN";"SAN MARTIN";"JUAN GUERRA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220909;"SAN MARTIN";"SAN MARTIN";"LA BANDA DE SHILCAYO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220910;"SAN MARTIN";"SAN MARTIN";"MORALES";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220911;"SAN MARTIN";"SAN MARTIN";"PAPAPLAYA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220912;"SAN MARTIN";"SAN MARTIN";"SAN ANTONIO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220913;"SAN MARTIN";"SAN MARTIN";"SAUCE";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
220914;"SAN MARTIN";"SAN MARTIN";"SHAPAJA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
221001;"SAN MARTIN";"TOCACHE";"TOCACHE";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
221002;"SAN MARTIN";"TOCACHE";"NUEVO PROGRESO";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
221003;"SAN MARTIN";"TOCACHE";"POLVORA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
221004;"SAN MARTIN";"TOCACHE";"SHUNTE";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
221005;"SAN MARTIN";"TOCACHE";"UCHIZA";"SAN MARTIN";"ORIENTE";"MACROREGION ORIENTE"
230101;"TACNA";"TACNA";"TACNA";"TACNA";"SUR";"MACROREGION SUR"
230102;"TACNA";"TACNA";"ALTO DE LA ALIANZA";"TACNA";"SUR";"MACROREGION SUR"
230103;"TACNA";"TACNA";"CALANA";"TACNA";"SUR";"MACROREGION SUR"
230104;"TACNA";"TACNA";"CIUDAD NUEVA";"TACNA";"SUR";"MACROREGION SUR"
230105;"TACNA";"TACNA";"INCLAN";"TACNA";"SUR";"MACROREGION SUR"
230106;"TACNA";"TACNA";"PACHIA";"TACNA";"SUR";"MACROREGION SUR"
230107;"TACNA";"TACNA";"PALCA";"TACNA";"SUR";"MACROREGION SUR"
230108;"TACNA";"TACNA";"POCOLLAY";"TACNA";"SUR";"MACROREGION SUR"
230109;"TACNA";"TACNA";"SAMA";"TACNA";"SUR";"MACROREGION SUR"
230110;"TACNA";"TACNA";"CORONEL GREGORIO ALBARRACIN LANCHIP";"TACNA";"SUR";"MACROREGION SUR"
230111;"TACNA";"TACNA";"LA YARADA LOS PALOS";"TACNA";"SUR";"MACROREGION SUR"
230201;"TACNA";"CANDARAVE";"CANDARAVE";"TACNA";"SUR";"MACROREGION SUR"
230202;"TACNA";"CANDARAVE";"CAIRANI";"TACNA";"SUR";"MACROREGION SUR"
230203;"TACNA";"CANDARAVE";"CAMILACA";"TACNA";"SUR";"MACROREGION SUR"
230204;"TACNA";"CANDARAVE";"CURIBAYA";"TACNA";"SUR";"MACROREGION SUR"
230205;"TACNA";"CANDARAVE";"HUANUARA";"TACNA";"SUR";"MACROREGION SUR"
230206;"TACNA";"CANDARAVE";"QUILAHUANI";"TACNA";"SUR";"MACROREGION SUR"
230301;"TACNA";"JORGE BASADRE";"LOCUMBA";"TACNA";"SUR";"MACROREGION SUR"
230302;"TACNA";"JORGE BASADRE";"ILABAYA";"TACNA";"SUR";"MACROREGION SUR"
230303;"TACNA";"JORGE BASADRE";"ITE";"TACNA";"SUR";"MACROREGION SUR"
230401;"TACNA";"TARATA";"TARATA";"TACNA";"SUR";"MACROREGION SUR"
230402;"TACNA";"TARATA";"CHUCATAMANI";"TACNA";"SUR";"MACROREGION SUR"
230403;"TACNA";"TARATA";"ESTIQUE";"TACNA";"SUR";"MACROREGION SUR"
230404;"TACNA";"TARATA";"ESTIQUE-PAMPA";"TACNA";"SUR";"MACROREGION SUR"
230405;"TACNA";"TARATA";"SITAJARA";"TACNA";"SUR";"MACROREGION SUR"
230406;"TACNA";"TARATA";"SUSAPAYA";"TACNA";"SUR";"MACROREGION SUR"
230407;"TACNA";"TARATA";"TARUCACHI";"TACNA";"SUR";"MACROREGION SUR"
230408;"TACNA";"TARATA";"TICACO";"TACNA";"SUR";"MACROREGION SUR"
240101;"TUMBES";"TUMBES";"TUMBES";"TUMBES";"NORTE";"MACROREGION NORTE"
240102;"TUMBES";"TUMBES";"CORRALES";"TUMBES";"NORTE";"MACROREGION NORTE"
240103;"TUMBES";"TUMBES";"LA CRUZ";"TUMBES";"NORTE";"MACROREGION NORTE"
240104;"TUMBES";"TUMBES";"PAMPAS DE HOSPITAL";"TUMBES";"NORTE";"MACROREGION NORTE"
240105;"TUMBES";"TUMBES";"SAN JACINTO";"TUMBES";"NORTE";"MACROREGION NORTE"
240106;"TUMBES";"TUMBES";"SAN JUAN DE LA VIRGEN";"TUMBES";"NORTE";"MACROREGION NORTE"
